Key;English;;;;;;;;;;;;;
intern_germanic_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 독일 문화권(북독일, 남독일)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 독일계 주민을 억류해야 합니다. 그리고 독일인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 독일 관리들의 독일 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 2점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_hungarian_culture_group_title;헝가리 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_hungarian_culture_group_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 헝가리 문화권(헝가리)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 헝가리계 주민을 억류해야 합니다. 그리고 헝가리인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 헝가리 관리들의 헝가리 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 2점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_iberian_title;이베리아 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_iberian_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 이베리아 문화권(에스파냐, 갈리시아, 바스크, 카탈루냐, 포르투갈)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 이베리아계 주민을 억류해야 합니다. 그리고 이베리아인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 이베리아 관리들의 이베리아 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 3점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_italian_title;이탈리아 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_italian_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 이탈리아 문화권(남이탈리아, 북이탈리아, 몰타)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 이탈리아계 주민을 억류해야 합니다. 그리고 이탈리아인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 이탈리아 관리들의 이탈리아 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 4점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_indo_iranian_title;인도이란 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_indo_iranian_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 인도이란 문화권(벵골, 펀자브, 신드)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 인도이란계 주민을 억류해야 합니다. 그리고 인도이란인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 인도이란 관리들의 인도이란 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 3점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_iranian_turanian_title;투란 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_iranian_turanian_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 투란 문화권(페르시아, 우즈베크, 카자흐, 키르기스, 타지크, 위구르, 파슈툰, 발루치, 하자라, 튀르크멘, 타타르, 집시)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 투란계 주민을 억류해야 합니다. 그리고 투란인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 투란 관리들의 투란 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 3점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_jewish_cultures_title;유대 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_jewish_cultures_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 유대 문화권(아슈케나즈 유대, 스파라드 유대)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 유대계 주민을 억류해야 합니다. 그리고 유대인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 유대 관리들의 유대 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 1점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_latin_american_cultures_title;라틴아메리카 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_latin_american_cultures_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 라틴아메리카 문화권(멕시코, 중앙아메리카, 카리브, 북안데스, 남안데스, 남아메리카, 브라질)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 라틴아메리카계 주민을 억류해야 합니다. 그리고 라틴아메리카인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 라틴아메리카 관리들의 라틴아메리카 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 4점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_levantine_title;그리스-카프카스 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_levantine_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 그리스-카프카스 문화권(그리스, 남카프카스)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 그레코카프카스계 주민을 억류해야 합니다. 그리고 그레코카프카스인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 그레코카프카스 관리들의 그레코카프카스 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 3점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_native_american_title;아메리카 원주민 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_native_american_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 아메리카 원주민 문화권(마야, 나후아, 케추아, 과라니, 아마존, 파타고니아, 투피남바, 메티스, 다코다, 체로키, 푸에블로, 이누이트, 크리, 나바호)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 아메리카 원주민계 주민을 억류해야 합니다. 그리고 아메리카 원주민들에 대한 자유권을 모두 철회해야 하며, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 아메리카 원주민 관리들의 아메리카 원주민 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 1점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_neo_european_cultures_title;유럽계 이주민 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_neo_european_cultures_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 유럽계 이주민 문화권(보어, 오스트레일리아, 영국계 캐나다, 프랑스계 캐나다, 알래스카)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 유럽이주민계 주민을 억류해야 합니다. 그리고 유럽계 이주민들에 대한 자유권을 모두 철회해야 하며, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 유럽계 이주민 관리들의 유럽계 이주민 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 3점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_american_cultures_title;미국 문화권 격리수용 제2조;;;;;;;;;;;;;
intern_american_cultures_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 미국 문화권(양키, 딕시, 텍사스)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 미국계 주민을 억류해야 합니다. 그리고 미국인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 미국 관리들의 미국 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 4점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_oceanic_title;Article 3:태평양제도 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_oceanic_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 태평양제도 문화권(폴리네시아, 하와이, 마오리, 아보리진, 멜라네시아, 미크로네시아)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 태평양제도계 주민을 억류해야 합니다. 그리고 태평양제도인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 태평양제도 관리들의 태평양제도 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 1점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_polish_culture_group_title;서슬라브 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_polish_culture_group_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 서슬라브 문화권(폴란드, 벤드)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 서슬라브계 주민을 억류해야 합니다. 그리고 서슬라브인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 서슬라브 관리들의 서슬라브 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 2점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_pan_romanian_title;루마니아 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_pan_romanian_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 루마니아 문화권(루마니아)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 루마니아계 주민을 억류해야 합니다. 그리고 루마니아인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 루마니아 관리들의 루마니아 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 3점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_scandinavian_title;스칸디나비아 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_scandinavian_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 스칸디나비아 문화권(스웨덴, 덴마크, 노르웨이, 아이슬란드, 핀란드, 사미)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 스칸디나비아계 주민을 억류해야 합니다. 그리고 스칸디나비아인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 스칸디나비아 관리들의 스칸디나비아 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 3점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
intern_east_slavic_title;동슬라브 문화권 격리수용 제3조;;;;;;;;;;;;;
intern_east_slavic_desc;[SUB_A7]W"이번 조치의 첫 주요 목표는 동슬라브 문화권(러시아, 벨로루시, 우크라이나)에 대한 타집단과의 엄격한 분리여야 합니다. 격리수용 조치를 실행하려면 우선 등록명령과 유사한 적절한 조치를 도입해 동슬라브계 주민을 억류해야 합니다. 그리고 동슬라브인의 자유권을 모두 철회하고, 수용소에 성별에 따라 분리수용해야 합니다. 이 수용소들은 동슬라브 관리들의 동슬라브 자치정부의 감독 하에 놓일 것이지만, 외부세계에 대한 수용소 경계 임무는 경찰의 의무가 될 것입니다."\n\n\n[SUB_A7]Y'둔화'에 6점을 추가합니다. 4점부터는 2점마다 속도가 20퍼센트씩 떨어집니다.[SUB_A7]W;;;;;;;;;;;;;
